"Ch1","Ch2","Ch3","Ch4","No"
0.212,0.36,0.116,0.312,3454
0.12,0.282,0.2,0.398,3455
0.628,0.126,0.076,0.17,3456
0.162,0.318,0.082,0.438,3457
0.142,0.436,0.084,0.338,3458
0.106,0.09,0.304,0.5,3459
0.346,0.214,0.124,0.316,3460
0.104,0.19,0.226,0.48,3461
0.192,0.37,0.196,0.242,3462
0.34,0.104,0.098,0.458,3463
0.114,0.242,0.132,0.512,3464
0.338,0.15,0.092,0.42,3465
0.144,0.31,0.106,0.44,3466
0.578,0.102,0.114,0.206,3467
0.312,0.434,0.114,0.14,3468
0.47,0.13,0.094,0.306,3469
0.132,0.116,0.122,0.63,3470
0.24,0.108,0.362,0.29,3471
0.328,0.156,0.106,0.41,3472
0.154,0.174,0.236,0.436,3473
0.198,0.294,0.2,0.308,3474
0.472,0.116,0.134,0.278,3475
0.602,0.122,0.12,0.156,3476
0.132,0.222,0.42,0.226,3477
0.308,0.46,0.076,0.156,3478
0.126,0.392,0.144,0.338,3479
0.084,0.328,0.4,0.188,3480
0.274,0.472,0.08,0.174,3481
0.09,0.428,0.17,0.312,3482
0.124,0.462,0.102,0.312,3483
0.12,0.394,0.104,0.382,3484
0.116,0.06,0.62,0.204,3485
0.08,0.51,0.214,0.196,3486
0.054,0.116,0.686,0.144,3487
0.408,0.068,0.256,0.268,3488
0.08,0.386,0.196,0.338,3489
0.602,0.084,0.102,0.212,3490
0.088,0.336,0.274,0.302,3491
0.35,0.098,0.336,0.216,3492
0.13,0.118,0.532,0.22,3493
0.448,0.102,0.11,0.34,3494
0.088,0.72,0.102,0.09,3495
0.1,0.118,0.346,0.436,3496
0.086,0.096,0.288,0.53,3497
0.194,0.318,0.104,0.384,3498
0.244,0.1,0.21,0.446,3499
0.066,0.39,0.342,0.202,3500
0.656,0.09,0.052,0.202,3501
0.078,0.296,0.468,0.158,3502
0.23,0.236,0.078,0.456,3503
0.134,0.326,0.198,0.342,3504
0.164,0.6,0.07,0.166,3505
0.08,0.128,0.622,0.17,3506
0.076,0.308,0.11,0.506,3507
0.184,0.164,0.118,0.534,3508
0.496,0.092,0.182,0.23,3509
0.19,0.546,0.072,0.192,3510
0.09,0.578,0.132,0.2,3511
0.276,0.224,0.072,0.428,3512
0.146,0.094,0.252,0.508,3513
0.08,0.226,0.072,0.622,3514
0.062,0.088,0.716,0.134,3515
0.122,0.452,0.248,0.178,3516
0.104,0.298,0.38,0.218,3517
0.07,0.254,0.46,0.216,3518
0.298,0.416,0.154,0.132,3519
0.12,0.286,0.332,0.262,3520
0.33,0.36,0.11,0.2,3521
0.46,0.344,0.054,0.142,3522
0.06,0.482,0.286,0.172,3523
0.53,0.062,0.202,0.206,3524
0.092,0.402,0.172,0.334,3525
0.08,0.482,0.15,0.288,3526
0.098,0.062,0.7,0.14,3527
0.322,0.346,0.086,0.246,3528
0.072,0.088,0.502,0.338,3529
0.504,0.034,0.286,0.176,3530
0.402,0.046,0.17,0.382,3531
0.362,0.29,0.094,0.254,3532
0.36,0.33,0.082,0.228,3533
0.494,0.086,0.296,0.124,3534
0.23,0.094,0.202,0.474,3535
0.262,0.388,0.06,0.29,3536
0.228,0.126,0.286,0.36,3537
0.168,0.388,0.332,0.112,3538
0.202,0.164,0.206,0.428,3539
0.278,0.336,0.122,0.264,3540
0.124,0.2,0.286,0.39,3541
0.168,0.298,0.088,0.446,3542
0.38,0.178,0.14,0.302,3543
0.13,0.204,0.254,0.412,3544
0.156,0.238,0.362,0.244,3545
0.184,0.166,0.198,0.452,3546
0.466,0.22,0.082,0.232,3547
0.144,0.118,0.262,0.476,3548
0.404,0.192,0.132,0.272,3549
0.188,0.17,0.346,0.296,3550
0.194,0.128,0.56,0.118,3551
0.078,0.15,0.534,0.238,3552
0.356,0.108,0.136,0.4,3553
0.19,0.188,0.134,0.488,3554
0.146,0.596,0.174,0.084,3555
0.14,0.16,0.498,0.202,3556
0.064,0.252,0.376,0.308,3557
0.238,0.374,0.07,0.318,3558
0.534,0.08,0.084,0.302,3559
0.076,0.076,0.404,0.444,3560
0.056,0.092,0.63,0.222,3561
0.164,0.13,0.086,0.62,3562
0.124,0.28,0.062,0.534,3563
0.348,0.17,0.132,0.35,3564
0.354,0.052,0.466,0.128,3565
0.118,0.106,0.28,0.496,3566
0.406,0.09,0.212,0.292,3567
0.102,0.15,0.128,0.62,3568
0.274,0.12,0.09,0.516,3569
0.082,0.146,0.264,0.508,3570
0.148,0.478,0.058,0.316,3571
0.338,0.098,0.066,0.498,3572
0.164,0.122,0.222,0.492,3573
0.552,0.082,0.07,0.296,3574
0.092,0.62,0.156,0.132,3575
0.294,0.242,0.358,0.106,3576
0.084,0.654,0.084,0.178,3577
0.26,0.226,0.102,0.412,3578
0.526,0.084,0.11,0.28,3579
0.08,0.35,0.08,0.49,3580
0.258,0.596,0.06,0.086,3581
0.208,0.214,0.098,0.48,3582
0.434,0.1,0.158,0.308,3583
0.09,0.222,0.164,0.524,3584
0.186,0.134,0.176,0.504,3585
0.08,0.354,0.122,0.444,3586
0.122,0.36,0.074,0.444,3587
0.11,0.386,0.086,0.418,3588
0.206,0.196,0.088,0.51,3589
0.152,0.066,0.504,0.278,3590
0.094,0.168,0.292,0.446,3591
0.194,0.296,0.26,0.25,3592
0.368,0.206,0.16,0.266,3593
0.172,0.376,0.144,0.308,3594
0.212,0.402,0.196,0.19,3595
0.24,0.318,0.178,0.264,3596
0.172,0.36,0.386,0.082,3597
0.178,0.282,0.202,0.338,3598
0.17,0.56,0.172,0.098,3599
0.12,0.392,0.226,0.262,3600
0.26,0.112,0.54,0.088,3601
0.276,0.212,0.224,0.288,3602
0.324,0.28,0.17,0.226,3603
0.248,0.172,0.304,0.276,3604
0.366,0.216,0.19,0.228,3605
0.594,0.156,0.168,0.082,3606
0.268,0.3,0.174,0.258,3607
0.522,0.238,0.168,0.072,3608
0.174,0.376,0.2,0.25,3609
0.28,0.29,0.186,0.244,3610
0.578,0.092,0.152,0.178,3611
0.358,0.424,0.062,0.156,3612
0.138,0.354,0.306,0.202,3613
0.608,0.156,0.11,0.126,3614
0.392,0.448,0.062,0.098,3615
0.524,0.106,0.162,0.208,3616
0.15,0.114,0.62,0.116,3617
0.614,0.184,0.06,0.142,3618
0.148,0.118,0.368,0.366,3619
0.368,0.284,0.098,0.25,3620
0.074,0.358,0.382,0.186,3621
0.17,0.164,0.332,0.334,3622
0.504,0.126,0.082,0.288,3623
0.31,0.372,0.202,0.116,3624
0.096,0.21,0.36,0.334,3625
0.33,0.096,0.436,0.138,3626
0.114,0.332,0.414,0.14,3627
0.098,0.318,0.364,0.22,3628
0.066,0.712,0.084,0.138,3629
0.09,0.4,0.336,0.174,3630
0.236,0.08,0.544,0.14,3631
0.482,0.152,0.248,0.118,3632
0.39,0.292,0.134,0.184,3633
0.178,0.128,0.522,0.172,3634
0.102,0.094,0.486,0.318,3635
0.472,0.124,0.106,0.298,3636
0.224,0.54,0.12,0.116,3637
0.1,0.288,0.294,0.318,3638
0.124,0.556,0.076,0.244,3639
0.088,0.694,0.126,0.092,3640
0.302,0.138,0.17,0.39,3641
0.37,0.1,0.242,0.288,3642
0.304,0.128,0.174,0.394,3643
0.358,0.264,0.086,0.292,3644
0.368,0.116,0.1,0.416,3645
0.274,0.562,0.078,0.086,3646
0.176,0.238,0.156,0.43,3647
0.514,0.128,0.084,0.274,3648
0.33,0.102,0.314,0.254,3649
0.316,0.104,0.298,0.282,3650
0.178,0.25,0.224,0.348,3651
0.146,0.376,0.094,0.384,3652
0.124,0.32,0.314,0.242,3653
0.142,0.374,0.328,0.156,3654
0.168,0.19,0.138,0.504,3655
0.288,0.126,0.418,0.168,3656
0.374,0.128,0.106,0.392,3657
0.152,0.434,0.128,0.286,3658
0.296,0.118,0.246,0.34,3659
0.204,0.11,0.332,0.354,3660
0.248,0.108,0.362,0.282,3661
0.546,0.13,0.152,0.172,3662
0.472,0.118,0.112,0.298,3663
0.298,0.118,0.238,0.346,3664
0.302,0.118,0.212,0.368,3665
0.35,0.138,0.328,0.184,3666
0.29,0.096,0.336,0.278,3667
0.124,0.49,0.088,0.298,3668
0.172,0.122,0.408,0.298,3669
0.358,0.122,0.286,0.234,3670
0.316,0.19,0.108,0.386,3671
0.16,0.338,0.154,0.348,3672
0.162,0.122,0.386,0.33,3673
0.176,0.364,0.14,0.32,3674
0.18,0.244,0.172,0.404,3675
0.294,0.188,0.124,0.394,3676
0.416,0.154,0.162,0.268,3677
0.242,0.264,0.168,0.326,3678
0.398,0.144,0.134,0.324,3679
0.408,0.12,0.136,0.336,3680
0.124,0.544,0.16,0.172,3681
0.138,0.39,0.158,0.314,3682
0.136,0.232,0.47,0.162,3683
0.112,0.24,0.222,0.426,3684
0.09,0.55,0.19,0.17,3685
0.242,0.124,0.222,0.412,3686
0.146,0.598,0.118,0.138,3687
0.464,0.116,0.148,0.272,3688
0.18,0.27,0.114,0.436,3689
0.118,0.228,0.334,0.32,3690
0.134,0.134,0.12,0.612,3691
0.204,0.244,0.11,0.442,3692
0.52,0.162,0.104,0.214,3693
0.146,0.148,0.1,0.606,3694
0.134,0.508,0.178,0.18,3695
0.406,0.092,0.16,0.342,3696
0.278,0.282,0.122,0.318,3697
0.444,0.178,0.11,0.268,3698
0.126,0.626,0.132,0.116,3699
0.376,0.122,0.112,0.39,3700
0.412,0.106,0.19,0.292,3701
0.13,0.366,0.304,0.2,3702
0.166,0.456,0.13,0.248,3703
0.072,0.092,0.69,0.146,3704
0.144,0.146,0.218,0.492,3705
0.126,0.532,0.152,0.19,3706
0.344,0.148,0.178,0.33,3707
0.192,0.484,0.152,0.172,3708
0.534,0.144,0.106,0.216,3709
0.096,0.274,0.39,0.24,3710
0.112,0.148,0.41,0.33,3711
0.122,0.306,0.242,0.33,3712
0.112,0.432,0.298,0.158,3713
0.182,0.464,0.19,0.164,3714
0.134,0.252,0.17,0.444,3715
0.116,0.548,0.214,0.122,3716
0.182,0.122,0.21,0.486,3717
0.104,0.114,0.28,0.502,3718
0.384,0.17,0.122,0.324,3719
0.136,0.14,0.55,0.174,3720
0.118,0.32,0.184,0.378,3721
0.132,0.28,0.14,0.448,3722
0.124,0.54,0.162,0.174,3723
0.116,0.366,0.132,0.386,3724
0.35,0.104,0.166,0.38,3725
0.188,0.17,0.192,0.45,3726
0.404,0.22,0.124,0.252,3727
0.16,0.28,0.208,0.352,3728
0.176,0.232,0.302,0.29,3729
0.174,0.486,0.11,0.23,3730
0.272,0.27,0.14,0.318,3731
0.282,0.132,0.466,0.12,3732
0.238,0.174,0.376,0.212,3733
0.514,0.25,0.09,0.146,3734
0.184,0.468,0.15,0.198,3735
0.236,0.25,0.218,0.296,3736
0.236,0.282,0.112,0.37,3737
0.286,0.388,0.12,0.206,3738
0.276,0.252,0.21,0.262,3739
0.104,0.41,0.258,0.228,3740
0.23,0.222,0.162,0.386,3741
0.26,0.186,0.188,0.366,3742
0.204,0.148,0.25,0.398,3743
0.296,0.286,0.082,0.336,3744
0.11,0.33,0.162,0.398,3745
0.162,0.348,0.104,0.386,3746
0.138,0.48,0.11,0.272,3747
0.222,0.108,0.244,0.426,3748
0.12,0.106,0.268,0.506,3749
0.13,0.232,0.212,0.426,3750
0.116,0.522,0.224,0.138,3751
0.124,0.186,0.152,0.538,3752
0.176,0.394,0.096,0.334,3753
0.12,0.542,0.106,0.232,3754
0.15,0.346,0.132,0.372,3755
0.158,0.568,0.1,0.174,3756
0.184,0.078,0.246,0.492,3757
0.138,0.098,0.286,0.478,3758
0.078,0.168,0.422,0.332,3759
0.356,0.08,0.296,0.268,3760
0.172,0.09,0.356,0.382,3761
0.498,0.11,0.144,0.248,3762
0.322,0.222,0.292,0.164,3763
0.288,0.064,0.448,0.2,3764
0.064,0.38,0.324,0.232,3765
0.216,0.234,0.158,0.392,3766
0.176,0.296,0.476,0.052,3767
0.224,0.27,0.158,0.348,3768
0.3,0.392,0.088,0.22,3769
0.75,0.06,0.074,0.116,3770
0.04,0.738,0.106,0.116,3771
0.15,0.512,0.072,0.266,3772
0.266,0.52,0.116,0.098,3773
0.454,0.272,0.056,0.218,3774
0.094,0.364,0.262,0.28,3775
0.15,0.278,0.166,0.406,3776
0.136,0.274,0.278,0.312,3777
0.312,0.312,0.082,0.294,3778
0.268,0.07,0.396,0.266,3779
0.136,0.128,0.48,0.256,3780
0.06,0.198,0.464,0.278,3781
0.192,0.264,0.276,0.268,3782
0.076,0.388,0.19,0.346,3783
0.352,0.146,0.106,0.396,3784
0.144,0.176,0.262,0.418,3785
0.632,0.114,0.086,0.168,3786
0.462,0.112,0.264,0.162,3787
0.206,0.15,0.102,0.542,3788
0.16,0.12,0.434,0.286,3789
0.682,0.1,0.082,0.136,3790
0.126,0.412,0.33,0.132,3791
0.12,0.336,0.084,0.46,3792
0.38,0.266,0.07,0.284,3793
0.092,0.228,0.556,0.124,3794
0.324,0.186,0.084,0.406,3795
0.106,0.112,0.632,0.15,3796
0.092,0.538,0.122,0.248,3797
0.224,0.126,0.12,0.53,3798
0.18,0.296,0.288,0.236,3799
0.352,0.156,0.076,0.416,3800
0.054,0.152,0.43,0.364,3801
0.072,0.268,0.252,0.408,3802
0.594,0.144,0.068,0.194,3803
0.53,0.128,0.14,0.202,3804
0.128,0.612,0.108,0.152,3805
0.66,0.082,0.128,0.13,3806
0.154,0.074,0.548,0.224,3807
0.432,0.042,0.242,0.284,3808
0.078,0.282,0.066,0.574,3809
0.068,0.668,0.142,0.122,3810
0.148,0.076,0.326,0.45,3811
0.21,0.146,0.074,0.57,3812
0.076,0.59,0.078,0.256,3813
0.086,0.502,0.066,0.346,3814
0.196,0.08,0.054,0.67,3815
0.242,0.066,0.106,0.586,3816
0.162,0.07,0.226,0.542,3817
0.05,0.272,0.544,0.134,3818
0.074,0.19,0.144,0.592,3819
0.288,0.44,0.106,0.166,3820
0.238,0.08,0.122,0.56,3821
0.238,0.144,0.424,0.194,3822
0.33,0.122,0.278,0.27,3823
0.118,0.124,0.224,0.534,3824
0.16,0.108,0.108,0.624,3825
0.176,0.128,0.184,0.512,3826
0.374,0.104,0.41,0.112,3827
0.244,0.236,0.106,0.414,3828
0.07,0.41,0.096,0.424,3829
0.27,0.34,0.25,0.14,3830
0.276,0.104,0.182,0.438,3831
0.302,0.096,0.294,0.308,3832
0.106,0.112,0.286,0.496,3833
0.228,0.146,0.382,0.244,3834
0.126,0.088,0.392,0.394,3835
0.17,0.25,0.238,0.342,3836
0.098,0.076,0.35,0.476,3837
0.186,0.082,0.108,0.624,3838
0.45,0.314,0.118,0.118,3839
0.286,0.588,0.068,0.058,3840
0.25,0.224,0.46,0.066,3841
0.302,0.404,0.202,0.092,3842
0.132,0.118,0.348,0.402,3843
0.12,0.298,0.138,0.444,3844
0.098,0.686,0.144,0.072,3845
0.156,0.148,0.432,0.264,3846
0.682,0.132,0.094,0.092,3847
0.22,0.172,0.24,0.368,3848
0.12,0.526,0.118,0.236,3849
0.146,0.548,0.078,0.228,3850
0.12,0.662,0.136,0.082,3851
0.094,0.496,0.184,0.226,3852
0.1,0.466,0.08,0.354,3853
0.188,0.442,0.124,0.246,3854
0.126,0.302,0.212,0.36,3855
0.214,0.202,0.208,0.376,3856
0.2,0.16,0.174,0.466,3857
0.238,0.294,0.364,0.104,3858
0.208,0.482,0.104,0.206,3859
0.126,0.082,0.4,0.392,3860
0.216,0.45,0.08,0.254,3861
0.272,0.17,0.408,0.15,3862
0.194,0.296,0.22,0.29,3863
0.126,0.414,0.27,0.19,3864
0.242,0.242,0.24,0.276,3865
0.356,0.264,0.236,0.144,3866
0.422,0.106,0.174,0.298,3867
0.122,0.4,0.184,0.294,3868
0.256,0.066,0.546,0.132,3869
0.094,0.228,0.544,0.134,3870
0.49,0.216,0.132,0.162,3871
0.206,0.122,0.184,0.488,3872
0.158,0.374,0.112,0.356,3873
0.594,0.208,0.072,0.126,3874
0.388,0.086,0.324,0.202,3875
0.26,0.14,0.174,0.426,3876
0.294,0.09,0.474,0.142,3877
0.2,0.164,0.428,0.208,3878
0.216,0.27,0.32,0.194,3879
0.23,0.442,0.112,0.216,3880
0.152,0.256,0.222,0.37,3881
0.142,0.232,0.43,0.196,3882
0.27,0.22,0.416,0.094,3883
0.366,0.118,0.326,0.19,3884
0.102,0.604,0.094,0.2,3885
0.28,0.3,0.082,0.338,3886
0.5,0.102,0.09,0.308,3887
0.128,0.166,0.178,0.528,3888
0.124,0.432,0.114,0.33,3889
0.138,0.356,0.158,0.348,3890
0.104,0.14,0.598,0.158,3891
0.154,0.172,0.306,0.368,3892
0.554,0.102,0.114,0.23,3893
0.168,0.116,0.422,0.294,3894
0.118,0.132,0.538,0.212,3895
0.124,0.102,0.17,0.604,3896
0.27,0.12,0.072,0.538,3897
0.088,0.382,0.102,0.428,3898
0.398,0.096,0.11,0.396,3899
0.094,0.26,0.394,0.252,3900
0.444,0.112,0.088,0.356,3901
0.116,0.584,0.092,0.208,3902
0.168,0.238,0.098,0.496,3903
0.108,0.316,0.114,0.462,3904
0.252,0.11,0.414,0.224,3905
0.088,0.424,0.096,0.392,3906
0.232,0.146,0.048,0.574,3907
0.104,0.156,0.262,0.478,3908
0.5,0.106,0.084,0.31,3909
0.104,0.152,0.192,0.552,3910
0.086,0.532,0.074,0.308,3911
0.09,0.512,0.102,0.296,3912
0.168,0.134,0.278,0.42,3913
0.464,0.074,0.076,0.386,3914
0.212,0.222,0.226,0.34,3915
0.132,0.238,0.256,0.374,3916
0.316,0.164,0.104,0.416,3917
0.272,0.104,0.236,0.388,3918
0.124,0.67,0.062,0.144,3919
0.09,0.296,0.516,0.098,3920
0.088,0.064,0.746,0.102,3921
0.064,0.33,0.314,0.292,3922
0.584,0.082,0.066,0.268,3923
0.082,0.45,0.362,0.106,3924
0.064,0.594,0.204,0.138,3925
0.464,0.076,0.244,0.216,3926
0.746,0.114,0.062,0.078,3927
0.154,0.456,0.084,0.306,3928
0.18,0.272,0.084,0.464,3929
0.348,0.106,0.278,0.268,3930
0.094,0.22,0.528,0.158,3931
0.238,0.224,0.394,0.144,3932
0.118,0.278,0.52,0.084,3933
0.482,0.344,0.074,0.1,3934
0.196,0.418,0.294,0.092,3935
0.088,0.514,0.148,0.25,3936
0.088,0.364,0.232,0.316,3937
0.366,0.13,0.278,0.226,3938
0.246,0.16,0.254,0.34,3939
0.218,0.42,0.078,0.284,3940
0.392,0.18,0.118,0.31,3941
0.12,0.17,0.346,0.364,3942
0.09,0.52,0.118,0.272,3943
0.08,0.638,0.166,0.116,3944
0.122,0.398,0.196,0.284,3945
0.256,0.186,0.224,0.334,3946
0.476,0.192,0.108,0.224,3947
0.094,0.51,0.12,0.276,3948
0.09,0.422,0.084,0.404,3949
0.072,0.368,0.136,0.424,3950
0.106,0.696,0.1,0.098,3951
0.088,0.308,0.504,0.1,3952
0.198,0.39,0.042,0.37,3953
0.206,0.56,0.064,0.17,3954
0.086,0.714,0.054,0.146,3955
0.534,0.168,0.104,0.194,3956
0.156,0.13,0.26,0.454,3957
0.578,0.232,0.068,0.122,3958
0.318,0.166,0.13,0.386,3959
0.396,0.132,0.082,0.39,3960
0.276,0.18,0.102,0.442,3961
0.296,0.106,0.136,0.462,3962
0.588,0.068,0.188,0.156,3963
0.128,0.456,0.126,0.29,3964
0.55,0.152,0.076,0.222,3965
0.046,0.392,0.31,0.252,3966
0.078,0.37,0.064,0.488,3967
0.32,0.22,0.076,0.384,3968
0.132,0.05,0.362,0.456,3969
0.106,0.578,0.218,0.098,3970
0.256,0.076,0.184,0.484,3971
0.1,0.14,0.072,0.688,3972
0.098,0.098,0.144,0.66,3973
0.076,0.138,0.106,0.68,3974
0.13,0.058,0.304,0.508,3975
0.168,0.106,0.104,0.622,3976
0.168,0.09,0.08,0.662,3977
0.096,0.124,0.292,0.488,3978
0.066,0.156,0.19,0.588,3979
0.082,0.366,0.086,0.466,3980
0.25,0.07,0.148,0.532,3981
0.104,0.176,0.114,0.606,3982
0.108,0.298,0.086,0.508,3983
0.064,0.106,0.21,0.62,3984
0.096,0.196,0.062,0.646,3985
0.188,0.362,0.048,0.402,3986
0.048,0.072,0.322,0.558,3987
0.138,0.266,0.186,0.41,3988
0.138,0.076,0.204,0.582,3989
0.372,0.064,0.086,0.478,3990
0.084,0.192,0.192,0.532,3991
0.782,0.066,0.102,0.05,3992
0.12,0.426,0.086,0.368,3993
0.07,0.322,0.282,0.326,3994
0.06,0.426,0.282,0.232,3995
0.09,0.238,0.094,0.578,3996
0.138,0.45,0.088,0.324,3997
0.334,0.084,0.264,0.318,3998
0.334,0.058,0.2,0.408,3999
0.134,0.3,0.094,0.472,4000
0.096,0.392,0.094,0.418,4001
0.178,0.366,0.056,0.4,4002
0.54,0.07,0.11,0.28,4003
0.214,0.1,0.1,0.586,4004
0.112,0.372,0.068,0.448,4005
0.162,0.09,0.34,0.408,4006
0.336,0.06,0.464,0.14,4007
0.078,0.516,0.068,0.338,4008
0.074,0.27,0.304,0.352,4009
0.176,0.076,0.194,0.554,4010
0.092,0.63,0.066,0.212,4011
0.096,0.088,0.582,0.234,4012
0.09,0.574,0.058,0.278,4013
0.106,0.24,0.116,0.538,4014
0.584,0.088,0.118,0.21,4015
0.114,0.24,0.076,0.57,4016
0.068,0.132,0.292,0.508,4017
0.098,0.1,0.6,0.202,4018
0.282,0.154,0.082,0.482,4019
0.156,0.11,0.184,0.55,4020
0.096,0.1,0.34,0.464,4021
0.244,0.106,0.12,0.53,4022
0.654,0.07,0.08,0.196,4023
0.072,0.208,0.196,0.524,4024
0.494,0.216,0.072,0.218,4025
0.116,0.144,0.158,0.582,4026
0.13,0.312,0.08,0.478,4027
0.118,0.092,0.668,0.122,4028
0.106,0.17,0.338,0.386,4029
0.178,0.334,0.144,0.344,4030
0.268,0.176,0.086,0.47,4031
0.332,0.182,0.174,0.312,4032
0.122,0.118,0.356,0.404,4033
0.432,0.114,0.188,0.266,4034
0.118,0.156,0.282,0.444,4035
0.178,0.226,0.126,0.47,4036
0.364,0.17,0.112,0.354,4037
0.106,0.354,0.316,0.224,4038
0.172,0.194,0.22,0.414,4039
0.454,0.128,0.17,0.248,4040
0.368,0.2,0.112,0.32,4041
0.2,0.134,0.378,0.288,4042
0.142,0.112,0.366,0.38,4043
0.108,0.23,0.356,0.306,4044
0.144,0.178,0.522,0.156,4045
0.294,0.21,0.126,0.37,4046
0.186,0.614,0.066,0.134,4047
0.514,0.268,0.066,0.152,4048
0.688,0.116,0.12,0.076,4049
0.162,0.102,0.642,0.094,4050
0.18,0.086,0.258,0.476,4051
0.088,0.616,0.166,0.13,4052
0.1,0.12,0.28,0.5,4053
0.192,0.684,0.082,0.042,4054
0.126,0.618,0.098,0.158,4055
0.132,0.22,0.088,0.56,4056
0.104,0.608,0.122,0.166,4057
0.156,0.632,0.094,0.118,4058
0.206,0.606,0.064,0.124,4059
0.508,0.226,0.088,0.178,4060
0.124,0.198,0.108,0.57,4061
0.096,0.668,0.102,0.134,4062
0.076,0.164,0.69,0.07,4063
0.078,0.094,0.722,0.106,4064
0.072,0.088,0.694,0.146,4065
0.136,0.658,0.088,0.118,4066
0.096,0.138,0.25,0.516,4067
0.09,0.096,0.26,0.554,4068
0.456,0.082,0.312,0.15,4069
0.206,0.18,0.088,0.526,4070
0.126,0.148,0.138,0.588,4071
0.306,0.146,0.126,0.422,4072
0.114,0.4,0.404,0.082,4073
0.224,0.13,0.122,0.524,4074
0.31,0.154,0.082,0.454,4075
0.604,0.114,0.122,0.16,4076
0.074,0.106,0.208,0.612,4077
0.316,0.208,0.372,0.104,4078
0.13,0.414,0.152,0.304,4079
0.36,0.06,0.176,0.404,4080
0.192,0.166,0.124,0.518,4081
0.076,0.338,0.094,0.492,4082
0.104,0.41,0.178,0.308,4083
0.142,0.136,0.172,0.55,4084
0.106,0.092,0.236,0.566,4085
0.06,0.42,0.444,0.076,4086
0.078,0.086,0.454,0.382,4087
0.28,0.6,0.06,0.06,4088
0.112,0.082,0.416,0.39,4089
0.58,0.102,0.06,0.258,4090
0.06,0.378,0.206,0.356,4091
0.412,0.092,0.132,0.364,4092
0.692,0.144,0.06,0.104,4093
0.304,0.402,0.068,0.226,4094
0.07,0.08,0.624,0.226,4095
0.204,0.31,0.172,0.314,4096
0.058,0.614,0.064,0.264,4097
0.06,0.524,0.124,0.292,4098
0.336,0.072,0.18,0.412,4099
0.146,0.12,0.37,0.364,4100
0.036,0.694,0.062,0.208,4101
0.346,0.108,0.138,0.408,4102
0.146,0.404,0.072,0.378,4103
0.314,0.23,0.116,0.34,4104
0.424,0.104,0.084,0.388,4105
0.044,0.618,0.252,0.086,4106
0.08,0.056,0.412,0.452,4107
0.08,0.278,0.038,0.604,4108
0.024,0.078,0.822,0.076,4109
0.756,0.088,0.04,0.116,4110
0.138,0.148,0.06,0.654,4111
0.66,0.188,0.044,0.108,4112
0.048,0.142,0.068,0.742,4113
0.088,0.064,0.164,0.684,4114
0.062,0.158,0.646,0.134,4115
0.22,0.064,0.092,0.624,4116
0.638,0.054,0.036,0.272,4117
0.036,0.71,0.04,0.214,4118
0.094,0.034,0.132,0.74,4119
0.05,0.046,0.52,0.384,4120
0.204,0.074,0.044,0.678,4121
0.16,0.078,0.068,0.694,4122
0.064,0.134,0.066,0.736,4123
0.11,0.164,0.326,0.4,4124
0.432,0.196,0.116,0.256,4125
0.484,0.12,0.178,0.218,4126
0.104,0.096,0.468,0.332,4127
0.368,0.202,0.284,0.146,4128
0.114,0.234,0.14,0.512,4129
0.146,0.126,0.356,0.372,4130
0.26,0.206,0.114,0.42,4131
0.192,0.16,0.394,0.254,4132
0.356,0.288,0.126,0.23,4133
0.084,0.194,0.452,0.27,4134
0.144,0.162,0.186,0.508,4135
0.108,0.15,0.216,0.526,4136
0.158,0.126,0.13,0.586,4137
0.182,0.18,0.116,0.522,4138
0.104,0.442,0.142,0.312,4139
0.16,0.482,0.144,0.214,4140
0.156,0.524,0.066,0.254,4141
0.228,0.222,0.084,0.466,4142
0.26,0.048,0.262,0.43,4143
0.708,0.118,0.04,0.134,4144
0.192,0.092,0.066,0.65,4145
0.652,0.04,0.054,0.254,4146
0.07,0.552,0.062,0.316,4147
0.058,0.458,0.124,0.36,4148
0.226,0.062,0.1,0.612,4149
0.074,0.516,0.134,0.276,4150
0.09,0.058,0.352,0.5,4151
0.054,0.042,0.654,0.25,4152
0.234,0.066,0.164,0.536,4153
0.074,0.76,0.074,0.092,4154
0.088,0.144,0.692,0.076,4155
0.044,0.378,0.106,0.472,4156
0.416,0.222,0.08,0.282,4157
0.736,0.14,0.034,0.09,4158
0.114,0.79,0.02,0.076,4159
0.098,0.05,0.582,0.27,4160
0.046,0.062,0.308,0.584,4161
0.134,0.456,0.15,0.26,4162
0.132,0.502,0.09,0.276,4163
0.298,0.342,0.12,0.24,4164
0.176,0.39,0.198,0.236,4165
0.162,0.088,0.368,0.382,4166
0.118,0.25,0.412,0.22,4167
0.118,0.658,0.112,0.112,4168
0.484,0.178,0.096,0.242,4169
0.248,0.12,0.488,0.144,4170
0.464,0.224,0.118,0.194,4171
0.124,0.366,0.132,0.378,4172
0.126,0.18,0.408,0.286,4173
0.146,0.394,0.352,0.108,4174
0.192,0.222,0.156,0.43,4175
0.158,0.408,0.258,0.176,4176
0.124,0.222,0.334,0.32,4177
0.142,0.328,0.316,0.214,4178
0.272,0.414,0.136,0.178,4179
0.114,0.16,0.512,0.214,4180
0.118,0.324,0.21,0.348,4181
0.076,0.39,0.18,0.354,4182
0.514,0.252,0.086,0.148,4183
0.374,0.09,0.182,0.354,4184
0.222,0.35,0.09,0.338,4185
0.134,0.488,0.112,0.266,4186
0.314,0.124,0.322,0.24,4187
0.112,0.486,0.176,0.226,4188
