"No","Ch1","Ch2","Ch3","Ch4"
25240,0.108,0.138,0.606,0.148
25241,0.606,0.152,0.164,0.078
25242,0.146,0.218,0.404,0.232
25243,0.116,0.528,0.25,0.106
25244,0.244,0.42,0.144,0.192
25245,0.16,0.202,0.522,0.116
25246,0.23,0.402,0.224,0.144
25247,0.384,0.206,0.22,0.19
25248,0.344,0.256,0.19,0.21
25249,0.124,0.652,0.128,0.096
25250,0.172,0.468,0.16,0.2
25251,0.204,0.37,0.178,0.248
25252,0.412,0.266,0.156,0.166
25253,0.114,0.454,0.238,0.194
25254,0.212,0.192,0.222,0.374
25255,0.344,0.192,0.258,0.206
25256,0.116,0.492,0.262,0.13
25257,0.18,0.106,0.584,0.13
25258,0.304,0.176,0.236,0.284
25259,0.156,0.386,0.246,0.212
25260,0.07,0.326,0.292,0.312
25261,0.496,0.122,0.28,0.102
25262,0.21,0.238,0.248,0.304
25263,0.354,0.118,0.352,0.176
25264,0.226,0.148,0.19,0.436
25265,0.336,0.216,0.322,0.126
25266,0.254,0.424,0.21,0.112
25267,0.108,0.334,0.342,0.216
25268,0.372,0.162,0.372,0.094
25269,0.158,0.17,0.208,0.464
25270,0.292,0.15,0.26,0.298
25271,0.046,0.146,0.592,0.216
25272,0.15,0.132,0.238,0.48
25273,0.158,0.154,0.218,0.47
25274,0.326,0.216,0.128,0.33
25275,0.578,0.282,0.056,0.084
25276,0.216,0.434,0.096,0.254
25277,0.086,0.072,0.45,0.392
25278,0.178,0.546,0.098,0.178
25279,0.41,0.104,0.048,0.438
25280,0.264,0.118,0.446,0.172
25281,0.182,0.108,0.368,0.342
25282,0.438,0.09,0.066,0.406
25283,0.302,0.082,0.184,0.432
25284,0.116,0.47,0.066,0.348
25285,0.404,0.126,0.082,0.388
25286,0.244,0.186,0.254,0.316
25287,0.082,0.668,0.06,0.19
25288,0.088,0.08,0.08,0.752
25289,0.1,0.31,0.234,0.356
25290,0.124,0.434,0.076,0.366
25291,0.356,0.18,0.13,0.334
25292,0.208,0.118,0.172,0.502
25293,0.09,0.306,0.196,0.408
25294,0.208,0.178,0.104,0.51
25295,0.12,0.142,0.236,0.502
25296,0.14,0.63,0.066,0.164
25297,0.104,0.536,0.084,0.276
25298,0.526,0.146,0.112,0.216
25299,0.546,0.146,0.154,0.154
25300,0.214,0.256,0.092,0.438
25301,0.33,0.1,0.14,0.43
25302,0.432,0.092,0.106,0.37
25303,0.09,0.586,0.14,0.184
25304,0.11,0.132,0.4,0.358
25305,0.636,0.122,0.09,0.152
25306,0.17,0.272,0.076,0.482
25307,0.072,0.264,0.14,0.524
25308,0.156,0.616,0.076,0.152
25309,0.168,0.192,0.184,0.456
25310,0.348,0.198,0.106,0.348
25311,0.48,0.104,0.28,0.136
25312,0.166,0.186,0.446,0.202
25313,0.32,0.202,0.14,0.338
25314,0.38,0.142,0.106,0.372
25315,0.468,0.168,0.154,0.21
25316,0.23,0.206,0.134,0.43
25317,0.112,0.414,0.21,0.264
25318,0.534,0.168,0.14,0.158
25319,0.106,0.596,0.118,0.18
25320,0.152,0.286,0.266,0.296
25321,0.12,0.146,0.462,0.272
25322,0.334,0.116,0.438,0.112
25323,0.346,0.18,0.24,0.234
25324,0.18,0.418,0.098,0.304
25325,0.138,0.388,0.138,0.336
25326,0.118,0.15,0.296,0.436
25327,0.114,0.284,0.156,0.446
25328,0.142,0.074,0.366,0.418
25329,0.268,0.11,0.118,0.504
25330,0.096,0.224,0.254,0.426
25331,0.118,0.222,0.092,0.568
25332,0.172,0.154,0.086,0.588
25333,0.13,0.136,0.112,0.622
25334,0.194,0.232,0.05,0.524
25335,0.078,0.278,0.12,0.524
25336,0.062,0.186,0.4,0.352
25337,0.068,0.084,0.282,0.566
25338,0.084,0.1,0.398,0.418
25339,0.316,0.1,0.19,0.394
25340,0.092,0.51,0.058,0.34
25341,0.09,0.45,0.084,0.376
25342,0.068,0.188,0.278,0.466
25343,0.094,0.318,0.374,0.214
25344,0.112,0.106,0.244,0.538
25345,0.07,0.312,0.208,0.41
25346,0.236,0.068,0.114,0.582
25347,0.226,0.504,0.08,0.19
25348,0.292,0.1,0.114,0.494
25349,0.166,0.116,0.408,0.31
25350,0.336,0.156,0.138,0.37
25351,0.1,0.252,0.276,0.372
25352,0.16,0.232,0.144,0.464
25353,0.228,0.11,0.264,0.398
25354,0.254,0.074,0.36,0.312
25355,0.17,0.272,0.088,0.47
25356,0.104,0.416,0.116,0.364
25357,0.212,0.252,0.388,0.148
25358,0.308,0.11,0.172,0.41
25359,0.29,0.078,0.198,0.434
25360,0.116,0.098,0.328,0.458
25361,0.228,0.15,0.298,0.324
25362,0.102,0.11,0.334,0.454
25363,0.134,0.16,0.252,0.454
25364,0.092,0.116,0.318,0.474
25365,0.204,0.124,0.138,0.534
25366,0.128,0.284,0.244,0.344
25367,0.112,0.334,0.264,0.29
25368,0.626,0.162,0.094,0.118
25369,0.4,0.138,0.19,0.272
25370,0.304,0.274,0.136,0.286
25371,0.18,0.438,0.15,0.232
25372,0.448,0.168,0.286,0.098
25373,0.114,0.426,0.222,0.238
25374,0.118,0.274,0.478,0.13
25375,0.192,0.496,0.174,0.138
25376,0.178,0.102,0.414,0.306
25377,0.178,0.41,0.18,0.232
25378,0.486,0.146,0.148,0.22
25379,0.266,0.486,0.162,0.086
25380,0.284,0.418,0.158,0.14
25381,0.196,0.226,0.146,0.432
25382,0.478,0.166,0.104,0.252
25383,0.138,0.512,0.274,0.076
25384,0.196,0.11,0.432,0.262
25385,0.134,0.214,0.3,0.352
25386,0.298,0.164,0.168,0.37
25387,0.14,0.182,0.194,0.484
25388,0.122,0.172,0.578,0.128
25389,0.194,0.476,0.112,0.218
25390,0.094,0.158,0.592,0.156
25391,0.332,0.146,0.214,0.308
25392,0.132,0.156,0.456,0.256
25393,0.18,0.462,0.154,0.204
25394,0.128,0.268,0.458,0.146
25395,0.16,0.188,0.306,0.346
25396,0.162,0.472,0.138,0.228
25397,0.186,0.142,0.36,0.312
25398,0.288,0.166,0.186,0.36
25399,0.178,0.242,0.202,0.378
25400,0.16,0.416,0.132,0.292
25401,0.2,0.134,0.202,0.464
25402,0.432,0.172,0.162,0.234
25403,0.19,0.2,0.404,0.206
25404,0.174,0.244,0.102,0.48
25405,0.484,0.262,0.098,0.156
25406,0.1,0.316,0.106,0.478
25407,0.214,0.122,0.16,0.504
25408,0.11,0.394,0.092,0.404
25409,0.162,0.11,0.404,0.324
25410,0.068,0.182,0.372,0.378
25411,0.192,0.146,0.144,0.518
25412,0.368,0.156,0.182,0.294
25413,0.458,0.144,0.132,0.266
25414,0.142,0.104,0.602,0.152
25415,0.106,0.202,0.25,0.442
25416,0.104,0.216,0.236,0.444
25417,0.088,0.154,0.604,0.154
25418,0.116,0.434,0.138,0.312
25419,0.184,0.514,0.194,0.108
25420,0.106,0.374,0.156,0.364
25421,0.586,0.148,0.152,0.114
25422,0.304,0.128,0.122,0.446
25423,0.326,0.138,0.124,0.412
25424,0.102,0.094,0.276,0.528
25425,0.13,0.132,0.46,0.278
25426,0.152,0.36,0.074,0.414
25427,0.1,0.154,0.304,0.442
25428,0.112,0.132,0.244,0.512
25429,0.226,0.112,0.162,0.5
25430,0.442,0.11,0.134,0.314
25431,0.086,0.328,0.272,0.314
25432,0.17,0.106,0.212,0.512
25433,0.096,0.136,0.298,0.47
25434,0.138,0.14,0.264,0.458
25435,0.308,0.234,0.108,0.35
25436,0.09,0.254,0.076,0.58
25437,0.308,0.278,0.09,0.324
25438,0.138,0.118,0.598,0.146
25439,0.18,0.104,0.184,0.532
25440,0.096,0.118,0.298,0.488
25441,0.202,0.148,0.158,0.492
25442,0.078,0.098,0.488,0.336
25443,0.418,0.25,0.106,0.226
25444,0.114,0.136,0.298,0.452
25445,0.152,0.304,0.36,0.184
25446,0.458,0.094,0.124,0.324
25447,0.108,0.292,0.18,0.42
25448,0.37,0.18,0.108,0.342
25449,0.108,0.43,0.12,0.342
25450,0.602,0.118,0.106,0.174
25451,0.288,0.472,0.092,0.148
25452,0.49,0.162,0.128,0.22
25453,0.122,0.122,0.182,0.574
25454,0.238,0.132,0.322,0.308
25455,0.368,0.136,0.112,0.384
25456,0.134,0.166,0.292,0.408
25457,0.17,0.21,0.406,0.214
25458,0.408,0.126,0.132,0.334
25459,0.64,0.104,0.1,0.156
25460,0.144,0.16,0.554,0.142
25461,0.104,0.142,0.488,0.266
25462,0.288,0.326,0.104,0.282
25463,0.254,0.102,0.312,0.332
25464,0.054,0.44,0.346,0.16
25465,0.578,0.122,0.104,0.196
25466,0.088,0.358,0.446,0.108
25467,0.252,0.238,0.132,0.378
25468,0.15,0.348,0.244,0.258
25469,0.164,0.57,0.084,0.182
25470,0.098,0.15,0.632,0.12
25471,0.1,0.382,0.11,0.408
25472,0.158,0.304,0.14,0.398
25473,0.454,0.108,0.218,0.22
25474,0.124,0.466,0.076,0.334
25475,0.11,0.592,0.108,0.19
25476,0.336,0.232,0.07,0.362
25477,0.23,0.124,0.308,0.338
25478,0.104,0.382,0.124,0.39
25479,0.076,0.066,0.73,0.128
25480,0.296,0.112,0.218,0.374
25481,0.14,0.4,0.114,0.346
25482,0.236,0.142,0.268,0.354
25483,0.162,0.338,0.438,0.062
25484,0.184,0.15,0.256,0.41
25485,0.364,0.392,0.088,0.156
25486,0.178,0.118,0.284,0.42
25487,0.178,0.318,0.102,0.402
25488,0.462,0.132,0.104,0.302
25489,0.208,0.224,0.282,0.286
25490,0.312,0.126,0.36,0.202
25491,0.248,0.208,0.186,0.358
25492,0.504,0.206,0.084,0.206
25493,0.13,0.086,0.356,0.428
25494,0.368,0.316,0.114,0.202
25495,0.332,0.174,0.312,0.182
25496,0.284,0.132,0.446,0.138
25497,0.086,0.138,0.454,0.322
25498,0.464,0.07,0.096,0.37
25499,0.114,0.256,0.384,0.246
25500,0.466,0.098,0.112,0.324
25501,0.144,0.424,0.13,0.302
25502,0.428,0.112,0.32,0.14
25503,0.122,0.136,0.288,0.454
25504,0.28,0.464,0.068,0.188
25505,0.106,0.364,0.214,0.316
25506,0.138,0.182,0.306,0.374
25507,0.138,0.186,0.124,0.552
25508,0.084,0.552,0.26,0.104
25509,0.478,0.152,0.162,0.208
25510,0.128,0.138,0.458,0.276
25511,0.362,0.108,0.12,0.41
25512,0.496,0.122,0.172,0.21
25513,0.104,0.192,0.17,0.534
25514,0.104,0.118,0.508,0.27
25515,0.09,0.342,0.128,0.44
25516,0.152,0.47,0.104,0.274
25517,0.384,0.15,0.146,0.32
25518,0.424,0.172,0.17,0.234
25519,0.104,0.524,0.23,0.142
25520,0.19,0.396,0.332,0.082
25521,0.276,0.358,0.11,0.256
25522,0.1,0.552,0.122,0.226
25523,0.628,0.112,0.106,0.154
25524,0.13,0.316,0.356,0.198
25525,0.43,0.186,0.114,0.27
25526,0.204,0.6,0.072,0.124
25527,0.366,0.132,0.11,0.392
25528,0.304,0.12,0.448,0.128
25529,0.532,0.126,0.154,0.188
25530,0.142,0.54,0.106,0.212
25531,0.058,0.142,0.688,0.112
25532,0.164,0.344,0.392,0.1
25533,0.402,0.094,0.388,0.116
25534,0.114,0.574,0.08,0.232
25535,0.306,0.46,0.104,0.13
25536,0.122,0.224,0.484,0.17
25537,0.112,0.272,0.332,0.284
25538,0.452,0.182,0.18,0.186
25539,0.362,0.264,0.262,0.112
25540,0.136,0.2,0.466,0.198
25541,0.212,0.302,0.4,0.086
25542,0.12,0.396,0.168,0.316
25543,0.272,0.178,0.36,0.19
25544,0.336,0.278,0.104,0.282
25545,0.192,0.252,0.294,0.262
25546,0.208,0.348,0.194,0.25
25547,0.142,0.332,0.43,0.096
25548,0.18,0.228,0.334,0.258
25549,0.124,0.134,0.386,0.356
25550,0.242,0.14,0.146,0.472
25551,0.194,0.236,0.148,0.422
25552,0.126,0.486,0.174,0.214
25553,0.192,0.42,0.208,0.18
25554,0.206,0.506,0.112,0.176
25555,0.334,0.242,0.148,0.276
25556,0.164,0.554,0.184,0.098
25557,0.472,0.218,0.126,0.184
25558,0.31,0.204,0.138,0.348
25559,0.528,0.218,0.154,0.1
25560,0.236,0.266,0.142,0.356
25561,0.196,0.25,0.142,0.412
25562,0.108,0.206,0.286,0.4
25563,0.54,0.136,0.176,0.148
25564,0.132,0.164,0.52,0.184
25565,0.256,0.138,0.198,0.408
25566,0.092,0.284,0.118,0.506
25567,0.084,0.318,0.188,0.41
25568,0.42,0.3,0.122,0.158
25569,0.464,0.14,0.292,0.104
25570,0.28,0.166,0.184,0.37
25571,0.242,0.218,0.1,0.44
25572,0.38,0.244,0.16,0.216
25573,0.194,0.504,0.156,0.146
25574,0.148,0.194,0.236,0.422
25575,0.246,0.31,0.166,0.278
25576,0.224,0.208,0.31,0.258
25577,0.27,0.208,0.22,0.302
25578,0.19,0.328,0.19,0.292
25579,0.548,0.208,0.134,0.11
25580,0.348,0.156,0.19,0.306
25581,0.406,0.234,0.172,0.188
25582,0.166,0.216,0.206,0.412
25583,0.352,0.158,0.396,0.094
25584,0.26,0.24,0.172,0.328
25585,0.144,0.404,0.156,0.296
25586,0.308,0.146,0.44,0.106
25587,0.554,0.198,0.132,0.116
25588,0.414,0.192,0.106,0.288
25589,0.464,0.224,0.136,0.176
25590,0.186,0.336,0.122,0.356
25591,0.172,0.36,0.154,0.314
25592,0.492,0.226,0.14,0.142
25593,0.142,0.496,0.178,0.184
25594,0.28,0.242,0.148,0.33
25595,0.43,0.238,0.124,0.208
25596,0.044,0.066,0.692,0.198
25597,0.294,0.1,0.096,0.51
25598,0.404,0.12,0.08,0.396
25599,0.116,0.086,0.546,0.252
25600,0.062,0.08,0.644,0.214
25601,0.624,0.086,0.208,0.082
25602,0.262,0.132,0.106,0.5
25603,0.746,0.118,0.04,0.096
25604,0.06,0.774,0.124,0.042
25605,0.108,0.076,0.184,0.632
25606,0.094,0.78,0.052,0.074
25607,0.638,0.142,0.052,0.168
25608,0.082,0.15,0.17,0.598
25609,0.748,0.052,0.082,0.118
25610,0.292,0.14,0.106,0.462
25611,0.098,0.148,0.606,0.148
25612,0.108,0.142,0.658,0.092
25613,0.442,0.2,0.186,0.172
25614,0.358,0.178,0.192,0.272
25615,0.286,0.246,0.178,0.29
25616,0.198,0.204,0.422,0.176
25617,0.42,0.21,0.184,0.186
25618,0.206,0.218,0.468,0.108
25619,0.186,0.19,0.276,0.348
25620,0.198,0.182,0.344,0.276
25621,0.162,0.16,0.436,0.242
25622,0.234,0.204,0.358,0.204
25623,0.142,0.318,0.206,0.334
25624,0.148,0.29,0.204,0.358
25625,0.124,0.22,0.15,0.506
25626,0.128,0.368,0.232,0.272
25627,0.166,0.278,0.136,0.42
25628,0.102,0.4,0.322,0.176
25629,0.2,0.324,0.364,0.112
25630,0.124,0.406,0.152,0.318
25631,0.232,0.216,0.314,0.238
25632,0.098,0.638,0.16,0.104
25633,0.08,0.184,0.268,0.468
25634,0.332,0.132,0.076,0.46
25635,0.604,0.09,0.112,0.194
25636,0.364,0.12,0.104,0.412
25637,0.19,0.154,0.132,0.524
25638,0.27,0.126,0.098,0.506
25639,0.116,0.328,0.066,0.49
25640,0.284,0.11,0.134,0.472
25641,0.29,0.154,0.186,0.37
25642,0.06,0.346,0.114,0.48
25643,0.124,0.638,0.062,0.176
25644,0.576,0.11,0.082,0.232
25645,0.092,0.688,0.092,0.128
25646,0.14,0.148,0.552,0.16
25647,0.168,0.116,0.286,0.43
25648,0.18,0.104,0.212,0.504
25649,0.098,0.622,0.116,0.164
25650,0.092,0.1,0.346,0.462
25651,0.272,0.194,0.238,0.296
25652,0.378,0.094,0.074,0.454
25653,0.264,0.468,0.134,0.134
25654,0.074,0.366,0.252,0.308
25655,0.05,0.052,0.592,0.306
25656,0.532,0.074,0.064,0.33
25657,0.114,0.572,0.076,0.238
25658,0.108,0.448,0.032,0.412
25659,0.734,0.084,0.082,0.1
25660,0.12,0.728,0.076,0.076
25661,0.09,0.08,0.158,0.672
25662,0.12,0.502,0.088,0.29
25663,0.072,0.062,0.094,0.772
25664,0.102,0.474,0.118,0.306
25665,0.054,0.156,0.168,0.622
25666,0.11,0.12,0.108,0.662
25667,0.74,0.084,0.074,0.102
25668,0.208,0.092,0.082,0.618
25669,0.07,0.436,0.068,0.426
25670,0.506,0.234,0.072,0.188
25671,0.15,0.38,0.404,0.066
25672,0.102,0.474,0.112,0.312
25673,0.092,0.458,0.142,0.308
25674,0.426,0.122,0.24,0.212
25675,0.372,0.134,0.216,0.278
25676,0.376,0.304,0.082,0.238
25677,0.498,0.166,0.092,0.244
25678,0.1,0.254,0.388,0.258
25679,0.096,0.562,0.08,0.262
25680,0.092,0.526,0.206,0.176
25681,0.088,0.422,0.15,0.34
25682,0.334,0.138,0.16,0.368
25683,0.528,0.122,0.118,0.232
25684,0.092,0.55,0.082,0.276
25685,0.094,0.39,0.082,0.434
25686,0.09,0.432,0.102,0.376
25687,0.166,0.55,0.088,0.196
25688,0.114,0.404,0.322,0.16
25689,0.524,0.13,0.248,0.098
25690,0.134,0.542,0.182,0.142
25691,0.152,0.24,0.48,0.128
25692,0.16,0.398,0.154,0.288
25693,0.13,0.55,0.188,0.132
25694,0.322,0.198,0.132,0.348
25695,0.232,0.486,0.144,0.138
25696,0.226,0.202,0.404,0.168
25697,0.198,0.18,0.488,0.134
25698,0.3,0.332,0.158,0.21
25699,0.198,0.188,0.444,0.17
25700,0.192,0.176,0.468,0.164
25701,0.194,0.576,0.134,0.096
25702,0.158,0.462,0.236,0.144
25703,0.16,0.418,0.192,0.23
25704,0.566,0.228,0.086,0.12
25705,0.12,0.29,0.456,0.134
25706,0.434,0.198,0.14,0.228
25707,0.232,0.538,0.1,0.13
25708,0.116,0.098,0.58,0.206
25709,0.088,0.424,0.4,0.088
25710,0.184,0.112,0.56,0.144
25711,0.324,0.15,0.334,0.192
25712,0.396,0.256,0.14,0.208
25713,0.446,0.338,0.134,0.082
25714,0.342,0.178,0.204,0.276
25715,0.134,0.262,0.458,0.146
25716,0.138,0.224,0.486,0.152
25717,0.136,0.472,0.198,0.194
25718,0.256,0.164,0.168,0.412
25719,0.104,0.604,0.138,0.154
25720,0.152,0.304,0.152,0.392
25721,0.164,0.13,0.552,0.154
25722,0.166,0.198,0.156,0.48
25723,0.094,0.144,0.622,0.14
25724,0.098,0.158,0.316,0.428
25725,0.25,0.12,0.496,0.134
25726,0.15,0.174,0.196,0.48
25727,0.076,0.204,0.44,0.28
25728,0.114,0.26,0.236,0.39
25729,0.282,0.152,0.328,0.238
25730,0.662,0.136,0.048,0.154
25731,0.156,0.078,0.28,0.486
25732,0.072,0.104,0.64,0.184
25733,0.186,0.16,0.204,0.45
25734,0.362,0.196,0.12,0.322
25735,0.078,0.192,0.36,0.37
25736,0.136,0.24,0.268,0.356
25737,0.094,0.592,0.142,0.172
25738,0.206,0.19,0.076,0.528
25739,0.138,0.108,0.316,0.438
25740,0.418,0.122,0.114,0.346
25741,0.538,0.202,0.062,0.198
25742,0.078,0.64,0.086,0.196
25743,0.082,0.368,0.092,0.458
25744,0.592,0.172,0.102,0.134
25745,0.088,0.564,0.152,0.196
25746,0.652,0.054,0.226,0.068
25747,0.554,0.142,0.052,0.252
25748,0.086,0.444,0.05,0.42
25749,0.278,0.066,0.276,0.38
25750,0.234,0.152,0.556,0.058
25751,0.248,0.118,0.504,0.13
25752,0.154,0.076,0.24,0.53
25753,0.596,0.084,0.218,0.102
25754,0.622,0.072,0.028,0.278
25755,0.288,0.1,0.086,0.526
25756,0.286,0.598,0.044,0.072
25757,0.232,0.074,0.1,0.594
25758,0.238,0.044,0.13,0.588
25759,0.314,0.338,0.248,0.1
25760,0.562,0.094,0.274,0.07
25761,0.082,0.316,0.062,0.54
25762,0.264,0.334,0.068,0.334
25763,0.456,0.244,0.096,0.204
25764,0.296,0.052,0.136,0.516
25765,0.34,0.146,0.282,0.232
25766,0.258,0.384,0.204,0.154
25767,0.334,0.32,0.102,0.244
25768,0.182,0.286,0.126,0.406
25769,0.352,0.344,0.12,0.184
25770,0.382,0.148,0.126,0.344
25771,0.104,0.63,0.122,0.144
25772,0.244,0.276,0.12,0.36
25773,0.472,0.15,0.09,0.288
25774,0.344,0.218,0.21,0.228
25775,0.428,0.14,0.332,0.1
25776,0.29,0.124,0.166,0.42
25777,0.142,0.208,0.522,0.128
25778,0.22,0.522,0.052,0.206
25779,0.174,0.438,0.088,0.3
25780,0.116,0.454,0.156,0.274
25781,0.44,0.194,0.068,0.298
25782,0.096,0.37,0.126,0.408
25783,0.244,0.124,0.374,0.258
25784,0.342,0.23,0.178,0.25
25785,0.14,0.37,0.15,0.34
25786,0.276,0.296,0.212,0.216
25787,0.148,0.424,0.304,0.124
25788,0.298,0.218,0.272,0.212
25789,0.452,0.154,0.194,0.2
25790,0.23,0.314,0.094,0.362
25791,0.21,0.416,0.278,0.096
25792,0.296,0.156,0.334,0.214
25793,0.098,0.504,0.176,0.222
25794,0.232,0.24,0.226,0.302
25795,0.19,0.422,0.262,0.126
25796,0.328,0.142,0.346,0.184
25797,0.254,0.376,0.128,0.242
25798,0.248,0.308,0.148,0.296
25799,0.344,0.158,0.346,0.152
25800,0.31,0.166,0.262,0.262
25801,0.16,0.244,0.26,0.336
25802,0.39,0.212,0.132,0.266
25803,0.324,0.124,0.116,0.436
25804,0.198,0.14,0.378,0.284
25805,0.272,0.396,0.208,0.124
25806,0.582,0.144,0.156,0.118
25807,0.202,0.43,0.096,0.272
25808,0.236,0.248,0.11,0.406
25809,0.12,0.15,0.3,0.43
25810,0.144,0.09,0.3,0.466
25811,0.154,0.658,0.09,0.098
25812,0.228,0.198,0.308,0.266
25813,0.632,0.126,0.098,0.144
25814,0.208,0.228,0.108,0.456
25815,0.086,0.65,0.12,0.144
25816,0.088,0.32,0.152,0.44
25817,0.134,0.14,0.142,0.584
25818,0.126,0.274,0.316,0.284
25819,0.388,0.128,0.212,0.272
25820,0.134,0.092,0.254,0.52
25821,0.108,0.092,0.514,0.286
25822,0.264,0.206,0.328,0.202
25823,0.184,0.296,0.224,0.296
25824,0.318,0.17,0.31,0.202
25825,0.104,0.32,0.388,0.188
25826,0.232,0.41,0.112,0.246
25827,0.178,0.192,0.172,0.458
25828,0.364,0.378,0.102,0.156
25829,0.284,0.35,0.114,0.252
25830,0.166,0.254,0.382,0.198
25831,0.276,0.178,0.13,0.416
25832,0.114,0.464,0.234,0.188
25833,0.116,0.304,0.404,0.176
25834,0.398,0.164,0.206,0.232
25835,0.136,0.146,0.462,0.256
25836,0.196,0.174,0.318,0.312
25837,0.14,0.3,0.324,0.236
25838,0.164,0.466,0.082,0.288
25839,0.458,0.244,0.17,0.128
25840,0.122,0.224,0.402,0.252
25841,0.186,0.14,0.4,0.274
25842,0.184,0.566,0.09,0.16
25843,0.298,0.462,0.11,0.13
25844,0.494,0.106,0.216,0.184
25845,0.158,0.206,0.506,0.13
25846,0.23,0.12,0.222,0.428
25847,0.406,0.132,0.102,0.36
25848,0.246,0.416,0.07,0.268
25849,0.36,0.2,0.254,0.186
25850,0.138,0.448,0.272,0.142
25851,0.664,0.108,0.106,0.122
25852,0.16,0.378,0.164,0.298
25853,0.102,0.324,0.444,0.13
25854,0.328,0.192,0.12,0.36
25855,0.556,0.106,0.096,0.242
25856,0.504,0.166,0.076,0.254
25857,0.122,0.204,0.164,0.51
25858,0.116,0.356,0.126,0.402
25859,0.18,0.098,0.22,0.502
25860,0.442,0.106,0.084,0.368
25861,0.082,0.082,0.662,0.174
25862,0.096,0.068,0.632,0.204
25863,0.06,0.088,0.742,0.11
25864,0.462,0.074,0.052,0.412
25865,0.048,0.322,0.542,0.088
25866,0.09,0.106,0.548,0.256
25867,0.098,0.54,0.102,0.26
25868,0.162,0.222,0.07,0.546
25869,0.098,0.404,0.212,0.286
25870,0.106,0.062,0.246,0.586
25871,0.054,0.126,0.636,0.184
25872,0.078,0.124,0.524,0.274
25873,0.052,0.122,0.176,0.65
25874,0.564,0.072,0.218,0.146
25875,0.068,0.202,0.528,0.202
25876,0.536,0.066,0.112,0.286
25877,0.632,0.06,0.072,0.236
25878,0.266,0.118,0.092,0.524
25879,0.094,0.486,0.184,0.236
25880,0.11,0.704,0.08,0.106
25881,0.356,0.424,0.132,0.088
25882,0.504,0.218,0.108,0.17
25883,0.508,0.118,0.18,0.194
25884,0.346,0.198,0.334,0.122
25885,0.236,0.146,0.208,0.41
25886,0.09,0.592,0.218,0.1
25887,0.31,0.192,0.27,0.228
25888,0.41,0.166,0.158,0.266
25889,0.192,0.216,0.428,0.164
25890,0.488,0.138,0.098,0.276
25891,0.106,0.186,0.584,0.124
25892,0.224,0.166,0.256,0.354
25893,0.35,0.272,0.138,0.24
25894,0.474,0.202,0.19,0.134
25895,0.42,0.162,0.146,0.272
25896,0.174,0.26,0.398,0.168
25897,0.244,0.452,0.184,0.12
25898,0.248,0.456,0.17,0.126
25899,0.16,0.358,0.19,0.292
25900,0.152,0.19,0.484,0.174
25901,0.286,0.252,0.366,0.096
25902,0.172,0.224,0.388,0.216
25903,0.156,0.358,0.342,0.144
25904,0.168,0.21,0.394,0.228
25905,0.104,0.274,0.41,0.212
25906,0.26,0.428,0.164,0.148
25907,0.26,0.346,0.204,0.19
25908,0.268,0.19,0.224,0.318
25909,0.274,0.404,0.164,0.158
25910,0.136,0.37,0.23,0.264
25911,0.338,0.214,0.178,0.27
25912,0.34,0.29,0.206,0.164
25913,0.17,0.186,0.458,0.186
25914,0.186,0.156,0.526,0.132
25915,0.396,0.22,0.216,0.168
25916,0.224,0.34,0.218,0.218
25917,0.156,0.548,0.122,0.174
25918,0.26,0.298,0.348,0.094
25919,0.412,0.074,0.332,0.182
25920,0.306,0.292,0.258,0.144
25921,0.24,0.084,0.564,0.112
25922,0.124,0.214,0.416,0.246
25923,0.22,0.084,0.214,0.482
25924,0.756,0.064,0.116,0.064
25925,0.078,0.12,0.566,0.236
25926,0.218,0.564,0.134,0.084
25927,0.076,0.386,0.374,0.164
25928,0.124,0.508,0.292,0.076
25929,0.08,0.45,0.202,0.268
25930,0.09,0.508,0.362,0.04
25931,0.06,0.078,0.788,0.074
25932,0.16,0.42,0.118,0.302
25933,0.186,0.176,0.536,0.102
25934,0.246,0.208,0.366,0.18
25935,0.272,0.188,0.138,0.402
25936,0.202,0.096,0.544,0.158
25937,0.63,0.096,0.076,0.198
25938,0.18,0.56,0.09,0.17
25939,0.088,0.064,0.566,0.282
25940,0.104,0.146,0.12,0.63
25941,0.1,0.16,0.646,0.094
25942,0.07,0.6,0.122,0.208
25943,0.094,0.294,0.184,0.428
25944,0.21,0.118,0.102,0.57
25945,0.164,0.086,0.222,0.528
25946,0.632,0.092,0.092,0.184
25947,0.542,0.176,0.148,0.134
25948,0.094,0.084,0.16,0.662
25949,0.13,0.256,0.492,0.122
25950,0.64,0.092,0.12,0.148
25951,0.124,0.166,0.46,0.25
25952,0.052,0.114,0.608,0.226
25953,0.142,0.082,0.124,0.652
25954,0.654,0.076,0.076,0.194
25955,0.174,0.512,0.138,0.176
25956,0.122,0.172,0.632,0.074
25957,0.286,0.254,0.124,0.336
25958,0.232,0.378,0.154,0.236
25959,0.144,0.144,0.53,0.182
25960,0.49,0.23,0.132,0.148
25961,0.476,0.166,0.274,0.084
25962,0.456,0.238,0.152,0.154
25963,0.088,0.344,0.424,0.144
25964,0.528,0.188,0.148,0.136
25965,0.16,0.176,0.512,0.152
25966,0.14,0.242,0.504,0.114
25967,0.236,0.176,0.138,0.45
25968,0.158,0.322,0.188,0.332
25969,0.122,0.356,0.412,0.11
25970,0.16,0.552,0.122,0.166
25971,0.506,0.244,0.15,0.1
25972,0.222,0.31,0.116,0.352
25973,0.164,0.238,0.49,0.108
25974,0.196,0.11,0.126,0.568
